,trip_id,block_id,route_id,trip_headsign,trip_start_time,service_id_start,start_stop,start_stop_id,trip_end_time,number_total_stops,total_distance_traveled,service_id_end,end_stop,end_stop_id,trip_start_datetime,trip_end_datetime,timeDelta,timeDelta_minutes,timeDelta_hours
2191,13446080,183367008.0,89,INBOUND-BEATTY/PENN,12:16:00,1,PENN AVE + ATLANTIC,9176,12:33:00,31,3.3849279828998227,1,S. BEATTY ST + PENN NS,11092,2023-01-01 12:16:00,2023-01-01 12:33:00,0 days 00:17:00,17.0,0.2833333333333333
2192,10302080,183367008.0,89,OUTBOUND-GARFIELD COMMONS,12:57:00,1,S. BEATTY ST + PENN NS,11092,13:16:00,31,3.442355251220998,1,PENN AVE + ATLANTIC,9176,2023-01-01 12:57:00,2023-01-01 13:16:00,0 days 00:19:00,19.0,0.3166666666666666
2193,9153080,183367008.0,89,INBOUND-BEATTY/PENN,13:16:00,1,PENN AVE + ATLANTIC,9176,13:33:00,31,3.3849279828998227,1,S. BEATTY ST + PENN NS,11092,2023-01-01 13:16:00,2023-01-01 13:33:00,0 days 00:17:00,17.0,0.2833333333333333
2194,10465080,183367008.0,89,OUTBOUND-GARFIELD COMMONS,13:57:00,1,S. BEATTY ST + PENN NS,11092,14:16:00,31,3.442355251220998,1,PENN AVE + ATLANTIC,9176,2023-01-01 13:57:00,2023-01-01 14:16:00,0 days 00:19:00,19.0,0.3166666666666666
2195,4635080,183367008.0,89,INBOUND-BEATTY/PENN,14:16:00,1,PENN AVE + ATLANTIC,9176,14:33:00,31,3.3849279828998227,1,S. BEATTY ST + PENN NS,11092,2023-01-01 14:16:00,2023-01-01 14:33:00,0 days 00:17:00,17.0,0.2833333333333333
2196,7018080,183367008.0,89,OUTBOUND-GARFIELD COMMONS,14:57:00,1,S. BEATTY ST + PENN NS,11092,15:16:00,31,3.442355251220998,1,PENN AVE + ATLANTIC,9176,2023-01-01 14:57:00,2023-01-01 15:16:00,0 days 00:19:00,19.0,0.3166666666666666
2197,13839080,183367008.0,89,INBOUND-BEATTY/PENN,15:16:00,1,PENN AVE + ATLANTIC,9176,15:33:00,31,3.3849279828998227,1,S. BEATTY ST + PENN NS,11092,2023-01-01 15:16:00,2023-01-01 15:33:00,0 days 00:17:00,17.0,0.2833333333333333
2198,4799080,183367108.0,71A,INBOUND-DOWNTOWN,16:56:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,17:35:00,60,6.64816011532678,1,FIFTH AVE + WOOD ST,20856,2023-01-01 16:56:00,2023-01-01 17:35:00,0 days 00:39:00,39.0,0.65
2199,6569080,183367108.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,17:35:00,1,FIFTH AVE + WOOD ST,20856,18:15:00,61,6.447270309567898,1,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 17:35:00,2023-01-01 18:15:00,0 days 00:40:00,40.0,0.6666666666666666
2200,4042080,183367108.0,71A,INBOUND-DOWNTOWN,18:29:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,19:05:00,60,6.64816011532678,1,FIFTH AVE + WOOD ST,20856,2023-01-01 18:29:00,2023-01-01 19:05:00,0 days 00:36:00,36.0,0.6
2201,853080,183367108.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,19:05:00,1,FIFTH AVE + WOOD ST,20856,19:41:00,61,6.447270309567898,1,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 19:05:00,2023-01-01 19:41:00,0 days 00:36:00,36.0,0.6
2202,13390080,183367208.0,71C,INBOUND-DOWNTOWN,20:12:00,1,EAST BUSWAY + WILKINSBURG STATION B,16111,20:57:00,72,8.85656231747176,1,FIFTH AVE + WOOD ST,20856,2023-01-01 20:12:00,2023-01-01 20:57:00,0 days 00:45:00,45.0,0.75
2203,11623080,183367208.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,20:57:00,1,FIFTH AVE + WOOD ST,20856,21:39:00,68,7.991499620962632,1,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 20:57:00,2023-01-01 21:39:00,0 days 00:42:00,42.0,0.7
2204,3656080,183367308.0,89,OUTBOUND-GARFIELD COMMONS,15:57:00,1,S. BEATTY ST + PENN NS,11092,16:16:00,31,3.442355251220998,1,PENN AVE + ATLANTIC,9176,2023-01-01 15:57:00,2023-01-01 16:16:00,0 days 00:19:00,19.0,0.3166666666666666
2205,10804080,183367308.0,89,INBOUND-BEATTY/PENN,16:16:00,1,PENN AVE + ATLANTIC,9176,16:33:00,31,3.3849279828998227,1,S. BEATTY ST + PENN NS,11092,2023-01-01 16:16:00,2023-01-01 16:33:00,0 days 00:17:00,17.0,0.2833333333333333
2206,13240080,183367308.0,89,OUTBOUND-GARFIELD COMMONS,16:57:00,1,S. BEATTY ST + PENN NS,11092,17:16:00,31,3.442355251220998,1,PENN AVE + ATLANTIC,9176,2023-01-01 16:57:00,2023-01-01 17:16:00,0 days 00:19:00,19.0,0.3166666666666666
2207,4411080,183367308.0,89,INBOUND-BEATTY/PENN,17:16:00,1,PENN AVE + ATLANTIC,9176,17:31:00,31,3.3849279828998227,1,S. BEATTY ST + PENN NS,11092,2023-01-01 17:16:00,2023-01-01 17:31:00,0 days 00:15:00,15.0,0.25
2208,11033080,183367308.0,89,OUTBOUND-GARFIELD COMMONS,18:00:00,1,S. BEATTY ST + PENN NS,11092,18:16:00,31,3.442355251220998,1,PENN AVE + ATLANTIC,9176,2023-01-01 18:00:00,2023-01-01 18:16:00,0 days 00:16:00,16.0,0.2666666666666666
2209,1711080,183367308.0,89,INBOUND-BEATTY/PENN,18:16:00,1,PENN AVE + ATLANTIC,9176,18:31:00,31,3.3849279828998227,1,S. BEATTY ST + PENN NS,11092,2023-01-01 18:16:00,2023-01-01 18:31:00,0 days 00:15:00,15.0,0.25
2210,7130080,183367308.0,89,OUTBOUND-GARFIELD COMMONS,19:00:00,1,S. BEATTY ST + PENN NS,11092,19:16:00,31,3.442355251220998,1,PENN AVE + ATLANTIC,9176,2023-01-01 19:00:00,2023-01-01 19:16:00,0 days 00:16:00,16.0,0.2666666666666666
2211,2630080,183367308.0,89,INBOUND-BEATTY/PENN,19:16:00,1,PENN AVE + ATLANTIC,9176,19:31:00,31,3.3849279828998227,1,S. BEATTY ST + PENN NS,11092,2023-01-01 19:16:00,2023-01-01 19:31:00,0 days 00:15:00,15.0,0.25
2212,3194080,183367308.0,89,OUTBOUND-GARFIELD COMMONS,19:55:00,1,S. BEATTY ST + PENN NS,11092,20:11:00,31,3.442355251220998,1,PENN AVE + ATLANTIC,9176,2023-01-01 19:55:00,2023-01-01 20:11:00,0 days 00:16:00,16.0,0.2666666666666666
2213,3624080,183367308.0,89,INBOUND-BEATTY/PENN,20:11:00,1,PENN AVE + ATLANTIC,9176,20:26:00,31,3.3849279828998227,1,S. BEATTY ST + PENN NS,11092,2023-01-01 20:11:00,2023-01-01 20:26:00,0 days 00:15:00,15.0,0.25
2214,13994080,183367408.0,71A,INBOUND-DOWNTOWN,19:59:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,20:35:00,60,6.64816011532678,1,FIFTH AVE + WOOD ST,20856,2023-01-01 19:59:00,2023-01-01 20:35:00,0 days 00:36:00,36.0,0.6
2215,9096080,183367408.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,20:35:00,1,FIFTH AVE + WOOD ST,20856,21:11:00,61,6.447270309567898,1,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 20:35:00,2023-01-01 21:11:00,0 days 00:36:00,36.0,0.6
2216,3359080,183367408.0,71A,INBOUND-DOWNTOWN,21:29:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,22:05:00,60,6.64816011532678,1,FIFTH AVE + WOOD ST,20856,2023-01-01 21:29:00,2023-01-01 22:05:00,0 days 00:36:00,36.0,0.6
2217,414080,183367408.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,22:05:00,1,FIFTH AVE + WOOD ST,20856,22:41:00,61,6.447270309567898,1,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 22:05:00,2023-01-01 22:41:00,0 days 00:36:00,36.0,0.6
2218,11869080,183367408.0,71A,INBOUND-DOWNTOWN,23:04:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,23:35:00,60,6.64816011532678,1,FIFTH AVE + WOOD ST,20856,2023-01-01 23:04:00,2023-01-01 23:35:00,0 days 00:31:00,31.0,0.5166666666666667
2219,4067080,183367408.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,23:35:00,1,FIFTH AVE + WOOD ST,20856,24:05:00,61,6.447270309567898,1,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 23:35:00,2023-01-02 00:05:00,0 days 00:30:00,30.0,0.5
2220,5081080,183367508.0,86,INBOUND-DOWNTOWN,22:01:00,1,EAST BUSWAY + WILKINSBURG STATION B,16111,22:40:00,75,8.806709582810345,1,7TH ST + PENN AVE,20182,2023-01-01 22:01:00,2023-01-01 22:40:00,0 days 00:39:00,39.0,0.65
2221,6733080,183367508.0,86,OUTBOUND-WILKINSBURG,22:40:00,1,7TH ST + PENN AVE,20182,23:21:00,72,8.57752246262443,1,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 22:40:00,2023-01-01 23:21:00,0 days 00:41:00,41.0,0.6833333333333333
2222,3955080,183367608.0,75,INBOUND-SOUTH SIDE WORKS,21:52:00,1,OLD FREEPORT TERMINUS + FREEPORT,3302,22:38:00,76,11.48699466862192,1,SIDNEY ST + SARAH ST,21623,2023-01-01 21:52:00,2023-01-01 22:38:00,0 days 00:46:00,46.0,0.7666666666666667
2223,5036080,183367608.0,75,OUTBOUND-MORNINGSIDE,22:50:00,1,SARAH ST + E CARSON ST,21624,23:22:00,58,7.8381075471932595,1,BAKER ST + BUTLER,19125,2023-01-01 22:50:00,2023-01-01 23:22:00,0 days 00:32:00,32.0,0.5333333333333333
2224,10032080,183367708.0,86,INBOUND-DOWNTOWN,14:55:00,1,EAST BUSWAY + WILKINSBURG STATION B,16111,15:40:00,75,8.806709582810345,1,7TH ST + PENN AVE,20182,2023-01-01 14:55:00,2023-01-01 15:40:00,0 days 00:45:00,45.0,0.75
2225,11196080,183367708.0,86,OUTBOUND-WILKINSBURG,15:40:00,1,7TH ST + PENN AVE,20182,16:25:00,72,8.57752246262443,1,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 15:40:00,2023-01-01 16:25:00,0 days 00:45:00,45.0,0.75
2226,12043080,183367808.0,86,INBOUND-DOWNTOWN,16:40:00,1,EAST BUSWAY + WILKINSBURG STATION B,16111,17:25:00,75,8.806709582810345,1,7TH ST + PENN AVE,20182,2023-01-01 16:40:00,2023-01-01 17:25:00,0 days 00:45:00,45.0,0.75
2227,9452080,183367808.0,86,OUTBOUND-WILKINSBURG,17:25:00,1,7TH ST + PENN AVE,20182,18:10:00,72,8.57752246262443,1,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 17:25:00,2023-01-01 18:10:00,0 days 00:45:00,45.0,0.75
2228,12245080,183367808.0,86,INBOUND-DOWNTOWN,18:31:00,1,EAST BUSWAY + WILKINSBURG STATION B,16111,19:10:00,75,8.806709582810345,1,7TH ST + PENN AVE,20182,2023-01-01 18:31:00,2023-01-01 19:10:00,0 days 00:39:00,39.0,0.65
2229,9908080,183367808.0,86,OUTBOUND-WILKINSBURG,19:10:00,1,7TH ST + PENN AVE,20182,19:51:00,72,8.57752246262443,1,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 19:10:00,2023-01-01 19:51:00,0 days 00:41:00,41.0,0.6833333333333333
2230,8135080,183367808.0,86,INBOUND-DOWNTOWN,20:16:00,1,EAST BUSWAY + WILKINSBURG STATION B,16111,20:55:00,75,8.806709582810345,1,7TH ST + PENN AVE,20182,2023-01-01 20:16:00,2023-01-01 20:55:00,0 days 00:39:00,39.0,0.65
2231,11401080,183367808.0,86,OUTBOUND-WILKINSBURG,20:55:00,1,7TH ST + PENN AVE,20182,21:36:00,72,8.57752246262443,1,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 20:55:00,2023-01-01 21:36:00,0 days 00:41:00,41.0,0.6833333333333333
2232,3340080,183367908.0,67,INBOUND-DOWNTOWN,17:44:00,1,BOYCE CAMPUS EAST PKG LOT + STEPS,13496,19:00:00,114,20.229354890824812,1,STANWIX ST + FOURTH AVE,20,2023-01-01 17:44:00,2023-01-01 19:00:00,0 days 01:16:00,76.0,1.2666666666666666
2233,9891080,183367908.0,67,OUTBOUND-BEACON HILL,19:00:00,1,STANWIX ST + FOURTH AVE,20,19:33:00,56,8.73391576671182,1,WM PENN HWY + GRAHAM,7905,2023-01-01 19:00:00,2023-01-01 19:33:00,0 days 00:33:00,33.0,0.55
2234,9167080,183368008.0,71A,INBOUND-DOWNTOWN,20:44:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,21:20:00,60,6.64816011532678,1,FIFTH AVE + WOOD ST,20856,2023-01-01 20:44:00,2023-01-01 21:20:00,0 days 00:36:00,36.0,0.6
2235,14026080,183368008.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,21:20:00,1,FIFTH AVE + WOOD ST,20856,21:56:00,61,6.447270309567898,1,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 21:20:00,2023-01-01 21:56:00,0 days 00:36:00,36.0,0.6
2236,11766080,183368008.0,71A,INBOUND-DOWNTOWN,22:14:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,22:50:00,60,6.64816011532678,1,FIFTH AVE + WOOD ST,20856,2023-01-01 22:14:00,2023-01-01 22:50:00,0 days 00:36:00,36.0,0.6
2237,10544080,183368008.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,22:50:00,1,FIFTH AVE + WOOD ST,20856,23:26:00,61,6.447270309567898,1,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 22:50:00,2023-01-01 23:26:00,0 days 00:36:00,36.0,0.6
2238,11907080,183368108.0,86,INBOUND-DOWNTOWN,21:26:00,1,EAST BUSWAY + WILKINSBURG STATION B,16111,22:05:00,75,8.806709582810345,1,7TH ST + PENN AVE,20182,2023-01-01 21:26:00,2023-01-01 22:05:00,0 days 00:39:00,39.0,0.65
2239,1422080,183368108.0,86,OUTBOUND-WILKINSBURG,22:05:00,1,7TH ST + PENN AVE,20182,22:46:00,72,8.57752246262443,1,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 22:05:00,2023-01-01 22:46:00,0 days 00:41:00,41.0,0.6833333333333333
2240,11318080,183368108.0,86,INBOUND-DOWNTOWN,23:14:00,1,EAST BUSWAY + WILKINSBURG STATION B,16111,23:50:00,75,8.806709582810345,1,7TH ST + PENN AVE,20182,2023-01-01 23:14:00,2023-01-01 23:50:00,0 days 00:36:00,36.0,0.6
2241,10565080,183368108.0,86,OUTBOUND-WILKINSBURG,23:50:00,1,7TH ST + PENN AVE,20182,24:28:00,72,8.57752246262443,1,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 23:50:00,2023-01-02 00:28:00,0 days 00:38:00,38.0,0.6333333333333333
2242,13760080,183368208.0,71B,INBOUND-DOWNTOWN,09:39:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,10:15:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 09:39:00,2023-01-01 10:15:00,0 days 00:36:00,36.0,0.6
2243,187080,183368208.0,71B,OUTBOUND-HIGHLAND PARK,10:15:00,1,FIFTH AVE + WOOD ST,20856,10:51:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 10:15:00,2023-01-01 10:51:00,0 days 00:36:00,36.0,0.6
2244,2377080,183368208.0,71B,INBOUND-DOWNTOWN,11:05:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,11:45:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 11:05:00,2023-01-01 11:45:00,0 days 00:40:00,40.0,0.6666666666666666
2245,67080,183368208.0,71B,OUTBOUND-HIGHLAND PARK,11:45:00,1,FIFTH AVE + WOOD ST,20856,12:23:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 11:45:00,2023-01-01 12:23:00,0 days 00:38:00,38.0,0.6333333333333333
2246,4794080,183368308.0,71B,INBOUND-DOWNTOWN,08:54:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,09:30:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 08:54:00,2023-01-01 09:30:00,0 days 00:36:00,36.0,0.6
2247,7051080,183368308.0,71B,OUTBOUND-HIGHLAND PARK,09:30:00,1,FIFTH AVE + WOOD ST,20856,10:06:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 09:30:00,2023-01-01 10:06:00,0 days 00:36:00,36.0,0.6
2248,11550080,183368308.0,71B,INBOUND-DOWNTOWN,10:20:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,11:00:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 10:20:00,2023-01-01 11:00:00,0 days 00:40:00,40.0,0.6666666666666666
2249,1835080,183368308.0,71B,OUTBOUND-HIGHLAND PARK,11:00:00,1,FIFTH AVE + WOOD ST,20856,11:38:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 11:00:00,2023-01-01 11:38:00,0 days 00:38:00,38.0,0.6333333333333333
2250,8831080,183368308.0,71B,INBOUND-DOWNTOWN,11:52:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,12:32:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 11:52:00,2023-01-01 12:32:00,0 days 00:40:00,40.0,0.6666666666666666
2251,2383080,183368308.0,71B,OUTBOUND-HIGHLAND PARK,12:32:00,1,FIFTH AVE + WOOD ST,20856,13:10:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 12:32:00,2023-01-01 13:10:00,0 days 00:38:00,38.0,0.6333333333333333
2252,11722080,183368408.0,71B,INBOUND-DOWNTOWN,12:52:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,13:32:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 12:52:00,2023-01-01 13:32:00,0 days 00:40:00,40.0,0.6666666666666666
2253,12451080,183368408.0,71B,OUTBOUND-HIGHLAND PARK,13:32:00,1,FIFTH AVE + WOOD ST,20856,14:10:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 13:32:00,2023-01-01 14:10:00,0 days 00:38:00,38.0,0.6333333333333333
2254,3051080,183368408.0,71B,INBOUND-DOWNTOWN,14:22:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,15:02:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 14:22:00,2023-01-01 15:02:00,0 days 00:40:00,40.0,0.6666666666666666
2255,3803080,183368408.0,71B,OUTBOUND-HIGHLAND PARK,15:02:00,1,FIFTH AVE + WOOD ST,20856,15:41:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 15:02:00,2023-01-01 15:41:00,0 days 00:39:00,39.0,0.65
2256,8529080,183368508.0,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,16:13:00,1,FIFTH AVE + MCPHERSON FS,8308,17:16:00,40,27.660500577876647,1,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,2023-01-01 16:13:00,2023-01-01 17:16:00,0 days 01:03:00,63.0,1.05
2257,7944080,183368508.0,28X,INBOUND-DOWNTOWN,17:30:00,1,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,18:36:00,41,27.530782805373633,1,EAST LIBERTY DRWY + FIFTH FS,16029,2023-01-01 17:30:00,2023-01-01 18:36:00,0 days 01:06:00,66.0,1.1
2258,9122080,183368608.0,71B,INBOUND-DOWNTOWN,13:22:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,14:02:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 13:22:00,2023-01-01 14:02:00,0 days 00:40:00,40.0,0.6666666666666666
2259,6586080,183368608.0,71B,OUTBOUND-HIGHLAND PARK,14:02:00,1,FIFTH AVE + WOOD ST,20856,14:40:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 14:02:00,2023-01-01 14:40:00,0 days 00:38:00,38.0,0.6333333333333333
2260,2104080,183368608.0,71B,INBOUND-DOWNTOWN,14:52:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,15:32:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 14:52:00,2023-01-01 15:32:00,0 days 00:40:00,40.0,0.6666666666666666
2261,11770080,183368608.0,71B,OUTBOUND-HIGHLAND PARK,15:32:00,1,FIFTH AVE + WOOD ST,20856,16:11:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 15:32:00,2023-01-01 16:11:00,0 days 00:39:00,39.0,0.65
2262,649080,183368708.0,71B,INBOUND-DOWNTOWN,15:34:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,16:14:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 15:34:00,2023-01-01 16:14:00,0 days 00:40:00,40.0,0.6666666666666666
2263,9337080,183368708.0,71B,OUTBOUND-HIGHLAND PARK,16:14:00,1,FIFTH AVE + WOOD ST,20856,16:53:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 16:14:00,2023-01-01 16:53:00,0 days 00:39:00,39.0,0.65
2264,4315080,183368708.0,71B,INBOUND-DOWNTOWN,17:05:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,17:45:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 17:05:00,2023-01-01 17:45:00,0 days 00:40:00,40.0,0.6666666666666666
2265,6638080,183368708.0,71B,OUTBOUND-HIGHLAND PARK,17:45:00,1,FIFTH AVE + WOOD ST,20856,18:24:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 17:45:00,2023-01-01 18:24:00,0 days 00:39:00,39.0,0.65
2266,4962080,183368708.0,71B,INBOUND-DOWNTOWN,18:40:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,19:15:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 18:40:00,2023-01-01 19:15:00,0 days 00:35:00,35.0,0.5833333333333334
2267,2728080,183368708.0,71B,OUTBOUND-HIGHLAND PARK,19:15:00,1,FIFTH AVE + WOOD ST,20856,19:52:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 19:15:00,2023-01-01 19:52:00,0 days 00:37:00,37.0,0.6166666666666667
2268,2105080,183368808.0,71B,INBOUND-DOWNTOWN,20:55:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,21:30:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 20:55:00,2023-01-01 21:30:00,0 days 00:35:00,35.0,0.5833333333333334
2269,7038080,183368808.0,71B,OUTBOUND-HIGHLAND PARK,21:30:00,1,FIFTH AVE + WOOD ST,20856,22:07:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 21:30:00,2023-01-01 22:07:00,0 days 00:37:00,37.0,0.6166666666666667
2270,3712080,183368808.0,71B,INBOUND-DOWNTOWN,22:30:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,23:00:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 22:30:00,2023-01-01 23:00:00,0 days 00:30:00,30.0,0.5
2271,10077080,183368808.0,71B,OUTBOUND-HIGHLAND PARK,23:00:00,1,FIFTH AVE + WOOD ST,20856,23:31:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 23:00:00,2023-01-01 23:31:00,0 days 00:31:00,31.0,0.5166666666666667
2272,4475080,183368908.0,71B,INBOUND-DOWNTOWN,20:10:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,20:45:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 20:10:00,2023-01-01 20:45:00,0 days 00:35:00,35.0,0.5833333333333334
2273,3521080,183368908.0,71B,OUTBOUND-HIGHLAND PARK,20:45:00,1,FIFTH AVE + WOOD ST,20856,21:22:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 20:45:00,2023-01-01 21:22:00,0 days 00:37:00,37.0,0.6166666666666667
2274,10274080,183368908.0,71B,INBOUND-DOWNTOWN,21:40:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,22:15:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 21:40:00,2023-01-01 22:15:00,0 days 00:35:00,35.0,0.5833333333333334
2275,6202080,183368908.0,71B,OUTBOUND-HIGHLAND PARK,22:15:00,1,FIFTH AVE + WOOD ST,20856,22:52:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 22:15:00,2023-01-01 22:52:00,0 days 00:37:00,37.0,0.6166666666666667
2276,2749080,183368908.0,71B,INBOUND-DOWNTOWN,23:15:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,23:45:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 23:15:00,2023-01-01 23:45:00,0 days 00:30:00,30.0,0.5
2277,7962080,183368908.0,71B,OUTBOUND-HIGHLAND PARK,23:45:00,1,FIFTH AVE + WOOD ST,20856,24:16:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 23:45:00,2023-01-02 00:16:00,0 days 00:31:00,31.0,0.5166666666666667
2278,755080,183369008.0,71A,INBOUND-DOWNTOWN,23:49:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,24:20:00,60,6.64816011532678,1,FIFTH AVE + WOOD ST,20856,2023-01-01 23:49:00,2023-01-02 00:20:00,0 days 00:31:00,31.0,0.5166666666666667
2279,3635080,183369008.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,24:20:00,1,FIFTH AVE + WOOD ST,20856,24:50:00,61,6.447270309567898,1,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-02 00:20:00,2023-01-02 00:50:00,0 days 00:30:00,30.0,0.5
2280,9249080,183369108.0,71B,INBOUND-DOWNTOWN,16:23:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,17:03:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 16:23:00,2023-01-01 17:03:00,0 days 00:40:00,40.0,0.6666666666666666
2281,13511080,183369108.0,71B,OUTBOUND-HIGHLAND PARK,17:03:00,1,FIFTH AVE + WOOD ST,20856,17:42:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 17:03:00,2023-01-01 17:42:00,0 days 00:39:00,39.0,0.65
2282,6292080,183369108.0,71B,INBOUND-DOWNTOWN,17:55:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,18:30:00,60,6.8277865460375065,1,FIFTH AVE + WOOD ST,20856,2023-01-01 17:55:00,2023-01-01 18:30:00,0 days 00:35:00,35.0,0.5833333333333334
2283,6242080,183369108.0,71B,OUTBOUND-HIGHLAND PARK,18:30:00,1,FIFTH AVE + WOOD ST,20856,19:07:00,59,6.455453788509576,1,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 18:30:00,2023-01-01 19:07:00,0 days 00:37:00,37.0,0.6166666666666667
