trip_id,Unnamed: 0,block_id,route_id,trip_headsign,trip_start_time,service_id_start,start_stop,start_stop_id,trip_end_time,number_total_stops,total_distance_traveled,service_id_end,end_stop,end_stop_id,trip_start_datetime,trip_end_datetime,timeDelta,timeDelta_minutes,timeDelta_hours
3707010,1679,183352801,71B,OUTBOUND-HIGHLAND PARK,11:45:00,2,FIFTH AVE + WOOD ST,20856,12:23:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 11:45,1/1/2023 12:23,0 days 00:38:00,38.0,0.633333333
9184010,1680,183352901,71B,INBOUND-DOWNTOWN,8:54:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,9:30:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 8:54,1/1/2023 9:30,0 days 00:36:00,36.0,0.6
2675010,1681,183352901,71B,OUTBOUND-HIGHLAND PARK,9:30:00,2,FIFTH AVE + WOOD ST,20856,10:06:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 9:30,1/1/2023 10:06,0 days 00:36:00,36.0,0.6
8234010,1682,183352901,71B,INBOUND-DOWNTOWN,10:20:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,11:00:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 10:20,1/1/2023 11:00,0 days 00:40:00,40.0,0.666666667
13814010,1683,183352901,71B,OUTBOUND-HIGHLAND PARK,11:00:00,2,FIFTH AVE + WOOD ST,20856,11:38:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 11:00,1/1/2023 11:38,0 days 00:38:00,38.0,0.633333333
140010,1684,183352901,71B,INBOUND-DOWNTOWN,11:52:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,12:32:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 11:52,1/1/2023 12:32,0 days 00:40:00,40.0,0.666666667
4836010,1685,183352901,71B,OUTBOUND-HIGHLAND PARK,12:32:00,2,FIFTH AVE + WOOD ST,20856,13:10:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 12:32,1/1/2023 13:10,0 days 00:38:00,38.0,0.633333333
295010,1686,183353001,71B,INBOUND-DOWNTOWN,12:52:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,13:32:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 12:52,1/1/2023 13:32,0 days 00:40:00,40.0,0.666666667
10539010,1687,183353001,71B,OUTBOUND-HIGHLAND PARK,13:32:00,2,FIFTH AVE + WOOD ST,20856,14:10:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 13:32,1/1/2023 14:10,0 days 00:38:00,38.0,0.633333333
5202010,1688,183353001,71B,INBOUND-DOWNTOWN,14:22:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,15:02:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 14:22,1/1/2023 15:02,0 days 00:40:00,40.0,0.666666667
9520010,1689,183353001,71B,OUTBOUND-HIGHLAND PARK,15:02:00,2,FIFTH AVE + WOOD ST,20856,15:41:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 15:02,1/1/2023 15:41,0 days 00:39:00,39.0,0.65
12400010,1692,183353201,71B,INBOUND-DOWNTOWN,13:22:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,14:02:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 13:22,1/1/2023 14:02,0 days 00:40:00,40.0,0.666666667
4425010,1693,183353201,71B,OUTBOUND-HIGHLAND PARK,14:02:00,2,FIFTH AVE + WOOD ST,20856,14:40:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 14:02,1/1/2023 14:40,0 days 00:38:00,38.0,0.633333333
9363010,1694,183353201,71B,INBOUND-DOWNTOWN,14:52:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,15:32:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 14:52,1/1/2023 15:32,0 days 00:40:00,40.0,0.666666667
5475010,1695,183353201,71B,OUTBOUND-HIGHLAND PARK,15:32:00,2,FIFTH AVE + WOOD ST,20856,16:11:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 15:32,1/1/2023 16:11,0 days 00:39:00,39.0,0.65
1701010,1696,183353301,71B,INBOUND-DOWNTOWN,15:34:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,16:14:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 15:34,1/1/2023 16:14,0 days 00:40:00,40.0,0.666666667
5864010,1697,183353301,71B,OUTBOUND-HIGHLAND PARK,16:14:00,2,FIFTH AVE + WOOD ST,20856,16:53:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 16:14,1/1/2023 16:53,0 days 00:39:00,39.0,0.65
12069010,1698,183353301,71B,INBOUND-DOWNTOWN,17:05:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,17:45:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 17:05,1/1/2023 17:45,0 days 00:40:00,40.0,0.666666667
11650010,1699,183353301,71B,OUTBOUND-HIGHLAND PARK,17:45:00,2,FIFTH AVE + WOOD ST,20856,18:24:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 17:45,1/1/2023 18:24,0 days 00:39:00,39.0,0.65
4621010,1700,183353301,71B,INBOUND-DOWNTOWN,18:40:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,19:15:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 18:40,1/1/2023 19:15,0 days 00:35:00,35.0,0.583333333
4161010,1701,183353301,71B,OUTBOUND-HIGHLAND PARK,19:15:00,2,FIFTH AVE + WOOD ST,20856,19:52:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 19:15,1/1/2023 19:52,0 days 00:37:00,37.0,0.616666667
1434010,1702,183353401,71B,INBOUND-DOWNTOWN,20:55:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,21:30:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 20:55,1/1/2023 21:30,0 days 00:35:00,35.0,0.583333333
10124010,1703,183353401,71B,OUTBOUND-HIGHLAND PARK,21:30:00,2,FIFTH AVE + WOOD ST,20856,22:07:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 21:30,1/1/2023 22:07,0 days 00:37:00,37.0,0.616666667
11125010,1704,183353401,71B,INBOUND-DOWNTOWN,22:30:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,23:00:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 22:30,1/1/2023 23:00,0 days 00:30:00,30.0,0.5
2702010,1705,183353401,71B,OUTBOUND-HIGHLAND PARK,23:00:00,2,FIFTH AVE + WOOD ST,20856,23:31:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 23:00,1/1/2023 23:31,0 days 00:31:00,31.0,0.516666667
5209010,1706,183353501,71B,INBOUND-DOWNTOWN,20:10:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,20:45:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 20:10,1/1/2023 20:45,0 days 00:35:00,35.0,0.583333333
11988010,1707,183353501,71B,OUTBOUND-HIGHLAND PARK,20:45:00,2,FIFTH AVE + WOOD ST,20856,21:22:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 20:45,1/1/2023 21:22,0 days 00:37:00,37.0,0.616666667
11276010,1708,183353501,71B,INBOUND-DOWNTOWN,21:40:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,22:15:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 21:40,1/1/2023 22:15,0 days 00:35:00,35.0,0.583333333
2799010,1709,183353501,71B,OUTBOUND-HIGHLAND PARK,22:15:00,2,FIFTH AVE + WOOD ST,20856,22:52:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 22:15,1/1/2023 22:52,0 days 00:37:00,37.0,0.616666667
5644010,1710,183353501,71B,INBOUND-DOWNTOWN,23:15:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,23:45:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 23:15,1/1/2023 23:45,0 days 00:30:00,30.0,0.5
3754010,1711,183353501,71B,OUTBOUND-HIGHLAND PARK,23:45:00,2,FIFTH AVE + WOOD ST,20856,24:16:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 23:45,1/2/2023 0:16,0 days 00:31:00,31.0,0.516666667
8865010,1714,183353701,71B,INBOUND-DOWNTOWN,16:23:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,17:03:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 16:23,1/1/2023 17:03,0 days 00:40:00,40.0,0.666666667
11932010,1715,183353701,71B,OUTBOUND-HIGHLAND PARK,17:03:00,2,FIFTH AVE + WOOD ST,20856,17:42:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 17:03,1/1/2023 17:42,0 days 00:39:00,39.0,0.65
12584010,1716,183353701,71B,INBOUND-DOWNTOWN,17:55:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,18:30:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 17:55,1/1/2023 18:30,0 days 00:35:00,35.0,0.583333333
6498010,1717,183353701,71B,OUTBOUND-HIGHLAND PARK,18:30:00,2,FIFTH AVE + WOOD ST,20856,19:07:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 18:30,1/1/2023 19:07,0 days 00:37:00,37.0,0.616666667
4429010,1718,183353701,71B,INBOUND-DOWNTOWN,19:25:00,2,ST CLAIR ST + BUNKER HILL APTS,3118,20:00:00,60,6.827786546,2,FIFTH AVE + WOOD ST,20856,1/1/2023 19:25,1/1/2023 20:00,0 days 00:35:00,35.0,0.583333333
10782010,1719,183353701,71B,OUTBOUND-HIGHLAND PARK,20:00:00,2,FIFTH AVE + WOOD ST,20856,20:37:00,59,6.455453789,2,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 20:00,1/1/2023 20:37,0 days 00:37:00,37.0,0.616666667
13760080,2242,183368208,71B,INBOUND-DOWNTOWN,9:39:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,10:15:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 9:39,1/1/2023 10:15,0 days 00:36:00,36.0,0.6
187080,2243,183368208,71B,OUTBOUND-HIGHLAND PARK,10:15:00,1,FIFTH AVE + WOOD ST,20856,10:51:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 10:15,1/1/2023 10:51,0 days 00:36:00,36.0,0.6
2377080,2244,183368208,71B,INBOUND-DOWNTOWN,11:05:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,11:45:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 11:05,1/1/2023 11:45,0 days 00:40:00,40.0,0.666666667
67080,2245,183368208,71B,OUTBOUND-HIGHLAND PARK,11:45:00,1,FIFTH AVE + WOOD ST,20856,12:23:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 11:45,1/1/2023 12:23,0 days 00:38:00,38.0,0.633333333
4794080,2246,183368308,71B,INBOUND-DOWNTOWN,8:54:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,9:30:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 8:54,1/1/2023 9:30,0 days 00:36:00,36.0,0.6
7051080,2247,183368308,71B,OUTBOUND-HIGHLAND PARK,9:30:00,1,FIFTH AVE + WOOD ST,20856,10:06:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 9:30,1/1/2023 10:06,0 days 00:36:00,36.0,0.6
11550080,2248,183368308,71B,INBOUND-DOWNTOWN,10:20:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,11:00:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 10:20,1/1/2023 11:00,0 days 00:40:00,40.0,0.666666667
1835080,2249,183368308,71B,OUTBOUND-HIGHLAND PARK,11:00:00,1,FIFTH AVE + WOOD ST,20856,11:38:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 11:00,1/1/2023 11:38,0 days 00:38:00,38.0,0.633333333
8831080,2250,183368308,71B,INBOUND-DOWNTOWN,11:52:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,12:32:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 11:52,1/1/2023 12:32,0 days 00:40:00,40.0,0.666666667
2383080,2251,183368308,71B,OUTBOUND-HIGHLAND PARK,12:32:00,1,FIFTH AVE + WOOD ST,20856,13:10:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 12:32,1/1/2023 13:10,0 days 00:38:00,38.0,0.633333333
11722080,2252,183368408,71B,INBOUND-DOWNTOWN,12:52:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,13:32:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 12:52,1/1/2023 13:32,0 days 00:40:00,40.0,0.666666667
12451080,2253,183368408,71B,OUTBOUND-HIGHLAND PARK,13:32:00,1,FIFTH AVE + WOOD ST,20856,14:10:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 13:32,1/1/2023 14:10,0 days 00:38:00,38.0,0.633333333
3051080,2254,183368408,71B,INBOUND-DOWNTOWN,14:22:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,15:02:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 14:22,1/1/2023 15:02,0 days 00:40:00,40.0,0.666666667
3803080,2255,183368408,71B,OUTBOUND-HIGHLAND PARK,15:02:00,1,FIFTH AVE + WOOD ST,20856,15:41:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 15:02,1/1/2023 15:41,0 days 00:39:00,39.0,0.65
9122080,2258,183368608,71B,INBOUND-DOWNTOWN,13:22:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,14:02:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 13:22,1/1/2023 14:02,0 days 00:40:00,40.0,0.666666667
6586080,2259,183368608,71B,OUTBOUND-HIGHLAND PARK,14:02:00,1,FIFTH AVE + WOOD ST,20856,14:40:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 14:02,1/1/2023 14:40,0 days 00:38:00,38.0,0.633333333
2104080,2260,183368608,71B,INBOUND-DOWNTOWN,14:52:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,15:32:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 14:52,1/1/2023 15:32,0 days 00:40:00,40.0,0.666666667
11770080,2261,183368608,71B,OUTBOUND-HIGHLAND PARK,15:32:00,1,FIFTH AVE + WOOD ST,20856,16:11:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 15:32,1/1/2023 16:11,0 days 00:39:00,39.0,0.65
649080,2262,183368708,71B,INBOUND-DOWNTOWN,15:34:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,16:14:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 15:34,1/1/2023 16:14,0 days 00:40:00,40.0,0.666666667
9337080,2263,183368708,71B,OUTBOUND-HIGHLAND PARK,16:14:00,1,FIFTH AVE + WOOD ST,20856,16:53:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 16:14,1/1/2023 16:53,0 days 00:39:00,39.0,0.65
4315080,2264,183368708,71B,INBOUND-DOWNTOWN,17:05:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,17:45:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 17:05,1/1/2023 17:45,0 days 00:40:00,40.0,0.666666667
6638080,2265,183368708,71B,OUTBOUND-HIGHLAND PARK,17:45:00,1,FIFTH AVE + WOOD ST,20856,18:24:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 17:45,1/1/2023 18:24,0 days 00:39:00,39.0,0.65
4962080,2266,183368708,71B,INBOUND-DOWNTOWN,18:40:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,19:15:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 18:40,1/1/2023 19:15,0 days 00:35:00,35.0,0.583333333
2728080,2267,183368708,71B,OUTBOUND-HIGHLAND PARK,19:15:00,1,FIFTH AVE + WOOD ST,20856,19:52:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 19:15,1/1/2023 19:52,0 days 00:37:00,37.0,0.616666667
2105080,2268,183368808,71B,INBOUND-DOWNTOWN,20:55:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,21:30:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 20:55,1/1/2023 21:30,0 days 00:35:00,35.0,0.583333333
7038080,2269,183368808,71B,OUTBOUND-HIGHLAND PARK,21:30:00,1,FIFTH AVE + WOOD ST,20856,22:07:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 21:30,1/1/2023 22:07,0 days 00:37:00,37.0,0.616666667
3712080,2270,183368808,71B,INBOUND-DOWNTOWN,22:30:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,23:00:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 22:30,1/1/2023 23:00,0 days 00:30:00,30.0,0.5
10077080,2271,183368808,71B,OUTBOUND-HIGHLAND PARK,23:00:00,1,FIFTH AVE + WOOD ST,20856,23:31:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 23:00,1/1/2023 23:31,0 days 00:31:00,31.0,0.516666667
4475080,2272,183368908,71B,INBOUND-DOWNTOWN,20:10:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,20:45:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 20:10,1/1/2023 20:45,0 days 00:35:00,35.0,0.583333333
3521080,2273,183368908,71B,OUTBOUND-HIGHLAND PARK,20:45:00,1,FIFTH AVE + WOOD ST,20856,21:22:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 20:45,1/1/2023 21:22,0 days 00:37:00,37.0,0.616666667
10274080,2274,183368908,71B,INBOUND-DOWNTOWN,21:40:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,22:15:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 21:40,1/1/2023 22:15,0 days 00:35:00,35.0,0.583333333
6202080,2275,183368908,71B,OUTBOUND-HIGHLAND PARK,22:15:00,1,FIFTH AVE + WOOD ST,20856,22:52:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 22:15,1/1/2023 22:52,0 days 00:37:00,37.0,0.616666667
2749080,2276,183368908,71B,INBOUND-DOWNTOWN,23:15:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,23:45:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 23:15,1/1/2023 23:45,0 days 00:30:00,30.0,0.5
7962080,2277,183368908,71B,OUTBOUND-HIGHLAND PARK,23:45:00,1,FIFTH AVE + WOOD ST,20856,24:16:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 23:45,1/2/2023 0:16,0 days 00:31:00,31.0,0.516666667
9249080,2280,183369108,71B,INBOUND-DOWNTOWN,16:23:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,17:03:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 16:23,1/1/2023 17:03,0 days 00:40:00,40.0,0.666666667
13511080,2281,183369108,71B,OUTBOUND-HIGHLAND PARK,17:03:00,1,FIFTH AVE + WOOD ST,20856,17:42:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 17:03,1/1/2023 17:42,0 days 00:39:00,39.0,0.65
6292080,2282,183369108,71B,INBOUND-DOWNTOWN,17:55:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,18:30:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 17:55,1/1/2023 18:30,0 days 00:35:00,35.0,0.583333333
6242080,2283,183369108,71B,OUTBOUND-HIGHLAND PARK,18:30:00,1,FIFTH AVE + WOOD ST,20856,19:07:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 18:30,1/1/2023 19:07,0 days 00:37:00,37.0,0.616666667
9511080,2284,183369108,71B,INBOUND-DOWNTOWN,19:25:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,20:00:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 19:25,1/1/2023 20:00,0 days 00:35:00,35.0,0.583333333
2117080,2285,183369108,71B,OUTBOUND-HIGHLAND PARK,20:00:00,1,FIFTH AVE + WOOD ST,20856,20:37:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 20:00,1/1/2023 20:37,0 days 00:37:00,37.0,0.616666667
7005080,2674,183378508,71B,INBOUND-DOWNTOWN,5:13:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,5:45:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 5:13,1/1/2023 5:45,0 days 00:32:00,32.0,0.533333333
1142080,2675,183378508,71B,OUTBOUND-HIGHLAND PARK,5:45:00,1,FIFTH AVE + WOOD ST,20856,6:17:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 5:45,1/1/2023 6:17,0 days 00:32:00,32.0,0.533333333
2723080,2676,183378508,71B,INBOUND-DOWNTOWN,6:43:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,7:15:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 6:43,1/1/2023 7:15,0 days 00:32:00,32.0,0.533333333
11997080,2677,183378508,71B,OUTBOUND-HIGHLAND PARK,7:15:00,1,FIFTH AVE + WOOD ST,20856,7:47:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 7:15,1/1/2023 7:47,0 days 00:32:00,32.0,0.533333333
8061080,2678,183378508,71B,INBOUND-DOWNTOWN,8:13:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,8:45:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 8:13,1/1/2023 8:45,0 days 00:32:00,32.0,0.533333333
3463080,2679,183378508,71B,OUTBOUND-HIGHLAND PARK,8:45:00,1,FIFTH AVE + WOOD ST,20856,9:17:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 8:45,1/1/2023 9:17,0 days 00:32:00,32.0,0.533333333
11295080,2732,183379208,71B,INBOUND-DOWNTOWN,5:58:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,6:30:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 5:58,1/1/2023 6:30,0 days 00:32:00,32.0,0.533333333
8638080,2733,183379208,71B,OUTBOUND-HIGHLAND PARK,6:30:00,1,FIFTH AVE + WOOD ST,20856,7:02:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 6:30,1/1/2023 7:02,0 days 00:32:00,32.0,0.533333333
12986080,2734,183379208,71B,INBOUND-DOWNTOWN,7:28:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,8:00:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 7:28,1/1/2023 8:00,0 days 00:32:00,32.0,0.533333333
1070080,2735,183379208,71B,OUTBOUND-HIGHLAND PARK,8:00:00,1,FIFTH AVE + WOOD ST,20856,8:32:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 8:00,1/1/2023 8:32,0 days 00:32:00,32.0,0.533333333
2068080,2822,183380308,71B,INBOUND-DOWNTOWN,12:22:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,13:02:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 12:22,1/1/2023 13:02,0 days 00:40:00,40.0,0.666666667
11544080,2823,183380308,71B,OUTBOUND-HIGHLAND PARK,13:02:00,1,FIFTH AVE + WOOD ST,20856,13:40:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 13:02,1/1/2023 13:40,0 days 00:38:00,38.0,0.633333333
6571080,2824,183380308,71B,INBOUND-DOWNTOWN,13:52:00,1,ST CLAIR ST + BUNKER HILL APTS,3118,14:32:00,60,6.827786546,1,FIFTH AVE + WOOD ST,20856,1/1/2023 13:52,1/1/2023 14:32,0 days 00:40:00,40.0,0.666666667
2718080,2825,183380308,71B,OUTBOUND-HIGHLAND PARK,14:32:00,1,FIFTH AVE + WOOD ST,20856,15:10:00,59,6.455453789,1,BUNKERHILL ST + ST CLAIR NS,3283,1/1/2023 14:32,1/1/2023 15:10,0 days 00:38:00,38.0,0.633333333
8812010,2892,183404901,61C,INBOUND-PITTSBURGH VIA OAKLAND,4:54:00,2,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,5:45:00,85,15.56014888,2,FIFTH AVE + WOOD ST,20856,1/1/2023 4:54,1/1/2023 5:45,0 days 00:51:00,51.0,0.85
4227010,2893,183404901,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,5:45:00,2,FIFTH AVE + WOOD ST,20856,6:33:00,81,14.39115414,2,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 5:45,1/1/2023 6:33,0 days 00:48:00,48.0,0.8
12562010,2946,183406401,61B,INBOUND-DOWNTOWN,4:49:00,2,BRADDOCK AVE + 6TH ST,20938,5:30:00,67,11.22266892,2,FIFTH AVE + WOOD ST,20856,1/1/2023 4:49,1/1/2023 5:30,0 days 00:41:00,41.0,0.683333333
5802010,2947,183406401,61B,OUTBOUND-BRADDOCK,5:30:00,2,FIFTH AVE + WOOD ST,20856,6:10:00,64,10.57352082,2,BRADDOCK AVE + 6TH ST,20939,1/1/2023 5:30,1/1/2023 6:10,0 days 00:40:00,40.0,0.666666667
546010,2948,183406501,61A,INBOUND-DOWNTOWN VIA OAKLAND,15:31:00,2,BRADDOCK HILLS S C + STOREFRONT,12565,16:35:00,98,14.3126002,2,FIFTH AVE + WOOD ST,20856,1/1/2023 15:31,1/1/2023 16:35,0 days 01:04:00,64.0,1.066666667
8908010,2949,183406501,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,16:35:00,2,FIFTH AVE + WOOD ST,20856,17:48:00,90,13.94525706,2,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 16:35,1/1/2023 17:48,0 days 01:13:00,73.0,1.216666667
13583010,2966,183406901,61C,INBOUND-PITTSBURGH VIA OAKLAND,7:24:00,2,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,8:25:00,85,15.56014888,2,FIFTH AVE + WOOD ST,20856,1/1/2023 7:24,1/1/2023 8:25,0 days 01:01:00,61.0,1.016666667
