,trip_id,block_id,route_id,trip_headsign,trip_start_time,trip_end_time,start_stop_id,end_stop_id,start_stop_name,start_stop_lat,start_stop_lon,end_stop_name,end_stop_lat,end_stop_lon
4007,4071080,183442408.0,61A,INBOUND-DOWNTOWN VIA OAKLAND,16:41:00,17:45:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4008,11924080,183442408.0,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,17:45:00,18:58:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4009,4516080,183442508.0,61A,INBOUND-DOWNTOWN VIA OAKLAND,19:15:00,20:13:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4010,2101080,183442508.0,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,20:13:00,21:19:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4011,3193080,183442508.0,61B,INBOUND-DOWNTOWN,21:41:00,22:35:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4012,11121080,183442508.0,61B,OUTBOUND-BRADDOCK,22:35:00,23:14:00,20856,20939,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK AVE + 6TH ST,40.403333,-79.868719
4013,396080,183442608.0,59,OUTBOUND-NORTH VERSAILLES ,09:35:00,11:48:00,17596,15851,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235
4014,6655080,183442608.0,59,INBOUND-WEST MIFFLIN - CENTURY III,12:05:00,14:16:00,15851,17596,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588
4015,12134080,183442708.0,51,INBOUND-CARRICK-SOUTH SIDE TO DOWNTOWN,08:59:00,09:55:00,21187,4833,LEBANON RD + NOBLE DR FS,40.361767,-79.932442,SIXTH AVE + SMITHFIELD,40.441593,-79.99826
4016,3349080,183442708.0,51,OUTBOUND-WEST MIFFLIN,09:55:00,10:49:00,4833,9618,SIXTH AVE + SMITHFIELD,40.441593,-79.99826,LEBANON RD + NOBLE DR,40.361889,-79.932259
4017,5575080,183442808.0,59,OUTBOUND-NORTH VERSAILLES ,14:35:00,16:48:00,17596,15851,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235
4018,9583080,183442908.0,61A,INBOUND-DOWNTOWN VIA OAKLAND,07:53:00,09:00:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4019,4641080,183442908.0,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,09:00:00,10:07:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4020,2287080,183443008.0,59,OUTBOUND-NORTH VERSAILLES ,13:35:00,15:48:00,17596,15851,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235
4021,5025080,183443108.0,57,INBOUND-DOWNTOWN,12:29:00,13:07:00,15428,43,AMITY ST + TARGET DRIVE,40.409837,-79.912281,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786
4022,1982080,183443108.0,57,OUTBOUND-WATERFRONT,13:07:00,13:44:00,43,15418,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786,DRIVE TO LOWES + STOREFRONT DRIVE,40.41297,-79.903123
4023,3280080,183443108.0,57,INBOUND-DOWNTOWN,14:05:00,14:43:00,15428,43,AMITY ST + TARGET DRIVE,40.409837,-79.912281,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786
4024,6649080,183443108.0,57,OUTBOUND-WATERFRONT,14:43:00,15:20:00,43,15418,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786,DRIVE TO LOWES + STOREFRONT DRIVE,40.41297,-79.903123
4025,6552080,183443208.0,59,OUTBOUND-NORTH VERSAILLES ,11:35:00,13:48:00,17596,15851,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235
4026,2521080,183443208.0,59,INBOUND-WEST MIFFLIN - CENTURY III,14:05:00,16:16:00,15851,17596,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588
4027,7573080,183443308.0,61B,INBOUND-DOWNTOWN,13:50:00,14:55:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4028,2121080,183443308.0,61B,OUTBOUND-BRADDOCK-SWISSVALE,14:55:00,15:56:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4029,3590080,183443408.0,59,OUTBOUND-NORTH VERSAILLES ,12:35:00,14:48:00,17596,15851,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235
4030,10962080,183443408.0,59,INBOUND-WEST MIFFLIN - CENTURY III,15:05:00,17:16:00,15851,17596,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588
4031,7405080,183443508.0,61B,INBOUND-DOWNTOWN,16:41:00,17:50:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4032,13313080,183443508.0,61B,OUTBOUND-BRADDOCK-SWISSVALE,17:50:00,18:57:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4033,5371080,183443508.0,61B,INBOUND-DOWNTOWN,19:20:00,20:18:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4034,8096080,183443508.0,61B,OUTBOUND-BRADDOCK-SWISSVALE,20:18:00,21:12:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4035,3159080,183443608.0,64,INBOUND-SHADYSIDE,11:28:00,12:20:00,15428,18150,AMITY ST + TARGET DRIVE,40.409837,-79.912281,39TH ST + BUTLER,40.467498,-79.963592
4036,5084080,183443608.0,64,OUTBOUND-WATERFRONT,12:20:00,13:03:00,18150,15418,39TH ST + BUTLER,40.467498,-79.963592,DRIVE TO LOWES + STOREFRONT DRIVE,40.41297,-79.903123
4037,10106080,183443708.0,59,OUTBOUND-NORTH VERSAILLES ,10:35:00,12:48:00,17596,15851,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235
4038,2810080,183443708.0,59,INBOUND-WEST MIFFLIN - CENTURY III,13:05:00,15:16:00,15851,17596,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588
4039,12987080,183443808.0,59,OUTBOUND-NORTH VERSAILLES ,15:35:00,17:42:00,17596,15851,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235
4040,6110080,183443808.0,59,INBOUND-WEST MIFFLIN - CENTURY III,18:05:00,20:15:00,15851,17596,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588
4041,13630080,183443908.0,81,INBOUND-DOWNTOWN,18:06:00,18:45:00,4834,22296,WHARTON ST + S 20TH,40.430421,-79.977196,LIBERTY AVE + MARKET ST,40.441802,-80.002082
4042,10602080,183443908.0,81,OUTBOUND-WHARTON SQUARE,18:45:00,19:14:00,22296,4834,LIBERTY AVE + MARKET ST,40.441802,-80.002082,WHARTON ST + S 20TH,40.430421,-79.977196
4043,13132080,183443908.0,81,INBOUND-DOWNTOWN,19:36:00,20:15:00,4834,22296,WHARTON ST + S 20TH,40.430421,-79.977196,LIBERTY AVE + MARKET ST,40.441802,-80.002082
4044,11474080,183443908.0,81,OUTBOUND-WHARTON SQUARE,20:15:00,20:42:00,22296,4834,LIBERTY AVE + MARKET ST,40.441802,-80.002082,WHARTON ST + S 20TH,40.430421,-79.977196
4045,7601080,183443908.0,81,INBOUND-DOWNTOWN,21:06:00,21:45:00,4834,22296,WHARTON ST + S 20TH,40.430421,-79.977196,LIBERTY AVE + MARKET ST,40.441802,-80.002082
4046,11960080,183443908.0,81,OUTBOUND-WHARTON SQUARE,21:45:00,22:12:00,22296,4834,LIBERTY AVE + MARKET ST,40.441802,-80.002082,WHARTON ST + S 20TH,40.430421,-79.977196
4047,27080,183444008.0,51,INBOUND-CARRICK-SOUTH SIDE TO DOWNTOWN,20:32:00,21:30:00,21187,4833,LEBANON RD + NOBLE DR FS,40.361767,-79.932442,SIXTH AVE + SMITHFIELD,40.441593,-79.99826
4048,3200080,183444008.0,51,OUTBOUND-WEST MIFFLIN,21:30:00,22:20:00,4833,9618,SIXTH AVE + SMITHFIELD,40.441593,-79.99826,LEBANON RD + NOBLE DR,40.361889,-79.932259
4049,8685080,183444108.0,64,INBOUND-SHADYSIDE,17:34:00,18:20:00,15428,18150,AMITY ST + TARGET DRIVE,40.409837,-79.912281,39TH ST + BUTLER,40.467498,-79.963592
4050,10405080,183444108.0,64,OUTBOUND-WATERFRONT,18:20:00,18:58:00,18150,15418,39TH ST + BUTLER,40.467498,-79.963592,DRIVE TO LOWES + STOREFRONT DRIVE,40.41297,-79.903123
4051,7278080,183444108.0,64,INBOUND-SHADYSIDE,19:34:00,20:20:00,15428,18150,AMITY ST + TARGET DRIVE,40.409837,-79.912281,39TH ST + BUTLER,40.467498,-79.963592
4052,2925080,183444108.0,64,OUTBOUND-WATERFRONT,20:20:00,20:58:00,18150,15418,39TH ST + BUTLER,40.467498,-79.963592,DRIVE TO LOWES + STOREFRONT DRIVE,40.41297,-79.903123
4053,12675080,183444208.0,64,INBOUND-SHADYSIDE,21:42:00,22:20:00,15428,18150,AMITY ST + TARGET DRIVE,40.409837,-79.912281,39TH ST + BUTLER,40.467498,-79.963592
4054,12056080,183444208.0,64,OUTBOUND-WATERFRONT,22:20:00,22:54:00,18150,15418,39TH ST + BUTLER,40.467498,-79.963592,DRIVE TO LOWES + STOREFRONT DRIVE,40.41297,-79.903123
4055,6961080,183444308.0,57,INBOUND-DOWNTOWN,14:53:00,15:31:00,15428,43,AMITY ST + TARGET DRIVE,40.409837,-79.912281,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786
4056,1218080,183444308.0,57,OUTBOUND-WATERFRONT,15:31:00,16:08:00,43,15418,BLVD OF ALLIES + STANWIX ST,40.439575,-80.004786,DRIVE TO LOWES + STOREFRONT DRIVE,40.41297,-79.903123
4057,13836080,183444408.0,61C,INBOUND-PITTSBURGH VIA OAKLAND,22:54:00,23:45:00,22899,20856,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,40.352097,-79.861809,FIFTH AVE + WOOD ST,40.440792,-80.000658
4058,1778080,183444408.0,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,23:45:00,24:34:00,20856,17791,FIFTH AVE + WOOD ST,40.440792,-80.000658,MCKSPT TRANSPORTATION CTR + BAY #2,40.352308,-79.860558
4059,13487080,183444508.0,59,OUTBOUND-NORTH VERSAILLES ,19:35:00,21:35:00,17596,15851,CENTURY III MALL PARK AND RIDE LOT AT SHELTER,40.336288,-79.94588,WALMART + SHELTER (N VERSAILLES),40.387651,-79.8235
4060,8874080,183444608.0,61A,INBOUND-DOWNTOWN VIA OAKLAND,18:32:00,19:30:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4061,3020080,183444608.0,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,19:30:00,20:36:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4062,3190080,183444708.0,61D,INBOUND-DOWNTOWN,08:59:00,09:48:00,15428,20856,AMITY ST + TARGET DRIVE,40.409837,-79.912281,FIFTH AVE + WOOD ST,40.440792,-80.000658
4063,5276080,183444708.0,61D,OUTBOUND-WATERFRONT VIA OAKLAND-SQ HILL,09:48:00,10:27:00,20856,15418,FIFTH AVE + WOOD ST,40.440792,-80.000658,DRIVE TO LOWES + STOREFRONT DRIVE,40.41297,-79.903123
4064,5170080,183444708.0,61D,INBOUND-DOWNTOWN,10:45:00,11:38:00,15428,20856,AMITY ST + TARGET DRIVE,40.409837,-79.912281,FIFTH AVE + WOOD ST,40.440792,-80.000658
4065,1567080,183444708.0,61D,OUTBOUND-WATERFRONT VIA OAKLAND-SQ HILL,11:38:00,12:21:00,20856,15418,FIFTH AVE + WOOD ST,40.440792,-80.000658,DRIVE TO LOWES + STOREFRONT DRIVE,40.41297,-79.903123
4066,6807080,183444808.0,61D,INBOUND-DOWNTOWN,12:45:00,13:38:00,15428,20856,AMITY ST + TARGET DRIVE,40.409837,-79.912281,FIFTH AVE + WOOD ST,40.440792,-80.000658
4067,1219080,183444808.0,61D,OUTBOUND-WATERFRONT VIA OAKLAND-SQ HILL,13:38:00,14:21:00,20856,15418,FIFTH AVE + WOOD ST,40.440792,-80.000658,DRIVE TO LOWES + STOREFRONT DRIVE,40.41297,-79.903123
4068,8124080,183444808.0,61D,INBOUND-DOWNTOWN,14:44:00,15:38:00,15428,20856,AMITY ST + TARGET DRIVE,40.409837,-79.912281,FIFTH AVE + WOOD ST,40.440792,-80.000658
4069,4234080,183444808.0,61D,OUTBOUND-WATERFRONT VIA OAKLAND-SQ HILL,15:38:00,16:21:00,20856,15418,FIFTH AVE + WOOD ST,40.440792,-80.000658,DRIVE TO LOWES + STOREFRONT DRIVE,40.41297,-79.903123
4070,9800080,183444908.0,61A,INBOUND-DOWNTOWN VIA OAKLAND,10:08:00,11:15:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4071,5696080,183444908.0,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,11:15:00,12:22:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4072,6081080,183445008.0,61B,INBOUND-DOWNTOWN,12:40:00,13:45:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4073,5698080,183445008.0,61B,OUTBOUND-BRADDOCK-SWISSVALE,13:45:00,14:46:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4074,4253080,183445108.0,51,INBOUND-CARRICK-SOUTH SIDE TO DOWNTOWN,14:37:00,15:40:00,21187,4833,LEBANON RD + NOBLE DR FS,40.361767,-79.932442,SIXTH AVE + SMITHFIELD,40.441593,-79.99826
4075,11787080,183445108.0,51,OUTBOUND-WEST MIFFLIN,15:40:00,16:35:00,4833,9618,SIXTH AVE + SMITHFIELD,40.441593,-79.99826,LEBANON RD + NOBLE DR,40.361889,-79.932259
4076,3162080,183445208.0,51,INBOUND-CARRICK-SOUTH SIDE TO DOWNTOWN,13:17:00,14:20:00,21187,4833,LEBANON RD + NOBLE DR FS,40.361767,-79.932442,SIXTH AVE + SMITHFIELD,40.441593,-79.99826
4077,1042080,183445208.0,51,OUTBOUND-WEST MIFFLIN,14:20:00,15:15:00,4833,9618,SIXTH AVE + SMITHFIELD,40.441593,-79.99826,LEBANON RD + NOBLE DR,40.361889,-79.932259
4078,7057080,183445308.0,61B,INBOUND-DOWNTOWN,11:55:00,13:00:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4079,2430080,183445308.0,61B,OUTBOUND-BRADDOCK-SWISSVALE,13:00:00,14:01:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4080,1504080,183445408.0,61B,INBOUND-DOWNTOWN,09:40:00,10:45:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4081,6297080,183445408.0,61B,OUTBOUND-BRADDOCK-SWISSVALE,10:45:00,11:46:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4082,9990080,183445508.0,61A,INBOUND-DOWNTOWN VIA OAKLAND,13:43:00,14:50:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4083,10151080,183445508.0,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,14:50:00,15:57:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4084,352080,183445608.0,61B,INBOUND-DOWNTOWN,10:25:00,11:30:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4085,2236080,183445608.0,61B,OUTBOUND-BRADDOCK-SWISSVALE,11:30:00,12:31:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4086,13318080,183445708.0,61A,INBOUND-DOWNTOWN VIA OAKLAND,14:56:00,16:00:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4087,30080,183445708.0,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,16:00:00,17:13:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4088,2637080,183445808.0,81,INBOUND-DOWNTOWN,21:52:00,22:30:00,4834,22296,WHARTON ST + S 20TH,40.430421,-79.977196,LIBERTY AVE + MARKET ST,40.441802,-80.002082
4089,3959080,183445808.0,81,OUTBOUND-WHARTON SQUARE,22:30:00,22:57:00,22296,4834,LIBERTY AVE + MARKET ST,40.441802,-80.002082,WHARTON ST + S 20TH,40.430421,-79.977196
4090,13447080,183445908.0,61A,INBOUND-DOWNTOWN VIA OAKLAND,17:51:00,18:55:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4091,3621080,183445908.0,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,18:55:00,20:08:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4092,7374080,183446008.0,61A,INBOUND-DOWNTOWN VIA OAKLAND,20:02:00,21:00:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4093,13537080,183446008.0,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,21:00:00,22:06:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4094,6954080,183446008.0,61B,INBOUND-DOWNTOWN,22:39:00,23:20:00,20938,20856,BRADDOCK AVE + 6TH ST,40.40322,-79.868412,FIFTH AVE + WOOD ST,40.440792,-80.000658
4095,930080,183446008.0,61B,OUTBOUND-BRADDOCK,23:20:00,23:59:00,20856,20939,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK AVE + 6TH ST,40.403333,-79.868719
4096,12516080,183446108.0,61B,INBOUND-DOWNTOWN,14:21:00,15:30:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4097,7183080,183446108.0,61B,OUTBOUND-BRADDOCK-SWISSVALE,15:30:00,16:37:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4098,11354080,183446208.0,61B,INBOUND-DOWNTOWN,18:37:00,19:35:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4099,5402080,183446208.0,61B,OUTBOUND-BRADDOCK-SWISSVALE,19:35:00,20:29:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4100,631080,183446208.0,61B,INBOUND-DOWNTOWN,20:52:00,21:50:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4101,9705080,183446208.0,61B,OUTBOUND-BRADDOCK,21:50:00,22:36:00,20856,20939,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK AVE + 6TH ST,40.403333,-79.868719
4102,7566080,183446308.0,61A,INBOUND-DOWNTOWN,23:02:00,24:00:00,20939,20856,BRADDOCK AVE + 6TH ST,40.403333,-79.868719,FIFTH AVE + WOOD ST,40.440792,-80.000658
4103,12351080,183446308.0,61A,OUTBOUND-NORTH BRADDOCK,24:00:00,24:50:00,20856,20938,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK AVE + 6TH ST,40.40322,-79.868412
4104,9447080,183446408.0,61B,INBOUND-DOWNTOWN,16:06:00,17:15:00,12565,20856,BRADDOCK HILLS S C + STOREFRONT,40.414555,-79.85334,FIFTH AVE + WOOD ST,40.440792,-80.000658
4105,7930080,183446408.0,61B,OUTBOUND-BRADDOCK-SWISSVALE,17:15:00,18:22:00,20856,7357,FIFTH AVE + WOOD ST,40.440792,-80.000658,BRADDOCK HILLS SC + GIANT EAGLE,40.414495,-79.855219
4106,3828080,183446508.0,51,INBOUND-CARRICK-SOUTH SIDE TO DOWNTOWN,22:40:00,23:30:00,21187,4833,LEBANON RD + NOBLE DR FS,40.361767,-79.932442,SIXTH AVE + SMITHFIELD,40.441593,-79.99826
4107,9460080,183446508.0,51,OUTBOUND-WEST MIFFLIN,23:30:00,24:13:00,4833,9618,SIXTH AVE + SMITHFIELD,40.441593,-79.99826,LEBANON RD + NOBLE DR,40.361889,-79.932259
4108,10399080,183446608.0,Y46,INBOUND-DOWNTOWN,11:37:00,12:38:00,11194,4833,THIRD AT RT 51 OVERPASS - ELIZABETH PARK AND RIDE,40.273078,-79.885653,SIXTH AVE + SMITHFIELD,40.441593,-79.99826
4109,7124080,183446608.0,Y46,OUTBOUND-ELIZABETH,12:38:00,13:36:00,4833,11194,SIXTH AVE + SMITHFIELD,40.441593,-79.99826,THIRD AT RT 51 OVERPASS - ELIZABETH PARK AND RIDE,40.273078,-79.885653
4110,12680080,183446708.0,61C,INBOUND-PITTSBURGH VIA OAKLAND,10:28:00,11:45:00,22899,20856,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,40.352097,-79.861809,FIFTH AVE + WOOD ST,40.440792,-80.000658
4111,4549080,183446708.0,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,11:45:00,12:45:00,20856,17791,FIFTH AVE + WOOD ST,40.440792,-80.000658,MCKSPT TRANSPORTATION CTR + BAY #2,40.352308,-79.860558
